Ingenio,Hacienda,Suerte,Municipio,Corregimiento,Codigo_14,Municipio_Clean,h8,Es_Hacienda_Ausente,Hda_Real,DAR
Incauca,DALICIA MADRI?AN PARTICIPA,2,Palmira,nd,CA012519000002,PALMIRA,CA012519,True,DALICIA MADRI?AN PARTICIPA,SURORIENTE
Incauca,DALICIA MADRI?AN PARTICIPA,002B,Palmira,nd,CA01251900002B,PALMIRA,CA012519,True,DALICIA MADRI?AN PARTICIPA,SURORIENTE
Pichichí,LOS LAGOS,140,Pradera,nd,PC002013000140,PRADERA,PC002013,True,LOS LAGOS,SURORIENTE
Pichichí,EL RETIRO,015,El Cerrito,nd,PC002022000015,EL CERRITO,PC002022,True,EL RETIRO,SURORIENTE
Pichichí,LA CRUZ,120,El Cerrito,San Antonio,PC002243000120,EL CERRITO,PC002243,True,LA CRUZ,SURORIENTE
Castilla,LA PALESTINA,140,Candelaria,La Regina,CC000315000140,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,LA PALESTINA,224,Candelaria,La Regina,CC000315000224,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,REGINA EDUARDO,490,Candelaria,La Regina,CC000491000490,CANDELARIA,CC000491,True,REGINA EDUARDO,SURORIENTE
Castilla,LA PALESTINA,30,Candelaria,La Regina,CC000315000030,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,LA PALESTINA,250,Candelaria,La Regina,CC000315000250,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,MARSELLA,10,Pradera,Lomitas,CC000290000010,PRADERA,CC000290,True,MARSELLA,SURORIENTE
Castilla,EL PUEBLO,55,Florida,El Pedregal,CC000589000055,FLORIDA,CC000589,True,EL PUEBLO,SURORIENTE
Castilla,EL PUEBLO,75,Florida,El Pedregal,CC000589000075,FLORIDA,CC000589,True,EL PUEBLO,SURORIENTE
Castilla,AVELINA,202,Pradera,La Granja,CC000503000202,PRADERA,CC000503,True,AVELINA,SURORIENTE
Castilla,LA FLORESTA,12,Pradera,La Floresta,CC000291000012,PRADERA,CC000291,True,LA FLORESTA,SURORIENTE
Castilla,REGINA EDUARDO,500,Candelaria,La Regina,CC000491000500,CANDELARIA,CC000491,True,REGINA EDUARDO,SURORIENTE
Castilla,CHAMORRAS,272,Pradera,La Tupia,CC000104000272,PRADERA,CC000104,True,CHAMORRAS,SURORIENTE
Castilla,CHAMORRAS,271,Pradera,La Tupia,CC000104000271,PRADERA,CC000104,True,CHAMORRAS,SURORIENTE
Castilla,BONANZA,123,Pradera,La Tupia,CC000300000123,PRADERA,CC000300,True,BONANZA,SURORIENTE
Castilla,BONANZA,131,Pradera,La Tupia,CC000300000131,PRADERA,CC000300,True,BONANZA,SURORIENTE
Castilla,LA PALESTINA,300,Candelaria,La Regina,CC000315000300,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,EL BOLO HARTONAL,10,Pradera,La Tupia,CC000580000010,PRADERA,CC000580,True,EL BOLO HARTONAL,SURORIENTE
Castilla,SAN RAFAEL,181,Pradera,La Tupia,CC000105000181,PRADERA,CC000105,True,SAN RAFAEL,SURORIENTE
Castilla,LA PALESTINA,260,Candelaria,La Regina,CC000315000260,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,LA PALESTINA,60,Candelaria,La Regina,CC000315000060,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,LA PALESTINA,170,Candelaria,La Regina,CC000315000170,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,LA PALESTINA,174,Candelaria,La Regina,CC000315000174,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,LA PALESTINA,220,Candelaria,La Regina,CC000315000220,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,BONANZA,140,Pradera,La Tupia,CC000300000140,PRADERA,CC000300,True,BONANZA,SURORIENTE
Castilla,LA PALESTINA,50,Candelaria,La Regina,CC000315000050,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,LA PALESTINA,57,Candelaria,La Regina,CC000315000057,CANDELARIA,CC000315,True,LA PALESTINA,SURORIENTE
Castilla,BONANZA,132,Pradera,La Tupia,CC000300000132,PRADERA,CC000300,True,BONANZA,SURORIENTE
Castilla,RECREO,30,Pradera,El Recreo,CC000286000030,PRADERA,CC000286,True,RECREO,SURORIENTE
Castilla,LA EDILMA,10,Candelaria,Poblado Campestre,CC000281000010,CANDELARIA,CC000281,True,LA EDILMA,SURORIENTE
Castilla,EL PUEBLO,082,Florida,El Pedregal,CC000589000082,FLORIDA,CC000589,True,EL PUEBLO,SURORIENTE
Castilla,BRIANTES 2,010,Florida,Remolino,CC000314000010,FLORIDA,CC000314,True,BRIANTES,SURORIENTE
Castilla,LA FRIA,091,Pradera,Vallecito,CC000486000091,PRADERA,CC000486,True,LA FRIA,SURORIENTE
Castilla,LA ESMERALDA,020,Pradera,La Tupia,CC000288000020,PRADERA,CC000288,True,LA ESMERALDA,SURORIENTE
Castilla,CHUNE,059,Pradera,La Tupia,CC000138000059,PRADERA,CC000138,True,CHUNE,SURORIENTE
Castilla,EL CARMEN II,030,Florida,El Pedregal,CC000493000030,FLORIDA,CC000493,True,EL CARMEN II,SURORIENTE
Manuelita,SEMILLAS VALLE EXPERIMENTAL,2,El Cerrito,Santa Elena,MN000467000002,EL CERRITO,MN000467,True,SEMILLAS VALLE EXPERIMENTAL,SURORIENTE
Pichichí,EL RETIRO,014,El Cerrito,nd,PC002022000014,EL CERRITO,PC002022,True,EL RETIRO,SURORIENTE
Pichichí,EL ARBOLITO,070,El Cerrito,nd,PC002286000070,EL CERRITO,PC002286,True,EL ARBOLITO,SURORIENTE
Incauca,JUDEA VATARU PARTICIPA,10,Candelaria,nd,CA012625000010,CANDELARIA,CA012625,True,JUDEA VATARU PARTICIPA,SURORIENTE
Incauca,DIMONA PARTICIPACION,040A,Pradera,nd,CA01278500040A,PRADERA,CA012785,True,DIMONA PARTICIPACION,SURORIENTE
Incauca,DIMONA,060B,Pradera,nd,CA01239000060B,PRADERA,CA012390,True,DIMONA,SURORIENTE
Incauca,DIMONA,030A,Pradera,nd,CA01239000030A,PRADERA,CA012390,True,DIMONA,SURORIENTE
Providencia,LA MERCED CHAYA-CABA,001A,El Cerrito,nd,PR08060500001A,EL CERRITO,PR080605,True,LA MERCED CHAYA-CABA,CENTRO SUR
Providencia,ARANJUEZ,2,Candelaria,nd,PR082541000002,CANDELARIA,PR082541,True,ARANJUEZ,SURORIENTE
Providencia,LA AURORA 3,107,Palmira,nd,PR082546000107,PALMIRA,PR082546,True,LA AURORA,SURORIENTE
Providencia,LA AURORA,117A,El Cerrito,nd,PR08010300117A,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,ARANJUEZ,4,Candelaria,nd,PR082541000004,CANDELARIA,PR082541,True,ARANJUEZ,SURORIENTE
Providencia,ARANJUEZ,10,Candelaria,nd,PR082541000010,CANDELARIA,PR082541,True,ARANJUEZ,SURORIENTE
Providencia,ARANJUEZ,11,Candelaria,nd,PR082541000011,CANDELARIA,PR082541,True,ARANJUEZ,SURORIENTE
Providencia,LA ARGELIA,362B,El Cerrito,nd,PR08011100362B,EL CERRITO,PR080111,True,LA ARGELIA,CENTRO SUR
Providencia,ARANJUEZ,12,Candelaria,nd,PR082541000012,CANDELARIA,PR082541,True,ARANJUEZ,SURORIENTE
Providencia,EL RODEADERO,085B,Palmira,nd,PR08253900085B,PALMIRA,PR082539,True,EL RODEADERO,SURORIENTE
Providencia,ZABALETAS 2 ARANGO,1,El Cerrito,nd,PR080309000001,EL CERRITO,PR080309,True,ZABALETAS 2 ARANGO,CENTRO SUR
Riopaila,OCAS. CASTILLA ARADO II,543,Pradera,San Antonio,RP0C1813000543,PRADERA,RP0C1813,False,OCAS. CASTILLA ARADO II,SURORIENTE
Riopaila,OCAS. CASTILLA ARADO II,553,Pradera,San Antonio,RP0C1813000553,PRADERA,RP0C1813,False,OCAS. CASTILLA ARADO II,SURORIENTE
Riopaila,OCAS. CASTILLA BALSILLA,564,Pradera,San Antonio,RP0C1813000564,PRADERA,RP0C1813,False,OCAS. CASTILLA BALSILLA,SURORIENTE
Riopaila,OCAS. CASTILLA CHUNE,568,Pradera,San Antonio,RP0C1813000568,PRADERA,RP0C1813,False,OCAS. CASTILLA CHUNE,SURORIENTE
Riopaila,OCAS. CASTILLA CHUNE,571,Pradera,San Antonio,RP0C1813000571,PRADERA,RP0C1813,False,OCAS. CASTILLA CHUNE,SURORIENTE
Riopaila,OCAS. CASTILLA EL PORVENI,546,Pradera,San Antonio,RP0C1813000546,PRADERA,RP0C1813,False,OCAS. CASTILLA EL PORVENI,SURORIENTE
Riopaila,OCAS. CASTILLA EL PORVENI,562,Pradera,San Antonio,RP0C1813000562,PRADERA,RP0C1813,False,OCAS. CASTILLA EL PORVENI,SURORIENTE
Riopaila,OCAS. CASTILLA LA JAPONES,547,Pradera,San Antonio,RP0C1813000547,PRADERA,RP0C1813,False,OCAS. CASTILLA LA JAPONES,SURORIENTE
Riopaila,OCAS. CASTILLA LA JAPONES,548,Pradera,San Antonio,RP0C1813000548,PRADERA,RP0C1813,False,OCAS. CASTILLA LA JAPONES,SURORIENTE
Riopaila,OCAS. CASTILLA LA PAMPA,570,Pradera,San Antonio,RP0C1813000570,PRADERA,RP0C1813,False,OCAS. CASTILLA LA PAMPA,SURORIENTE
Riopaila,OCAS. CASTILLA PANAMA,558,Pradera,San Antonio,RP0C1813000558,PRADERA,RP0C1813,False,OCAS. CASTILLA PANAMA,SURORIENTE
Riopaila,OCAS. CASTILLA PANAMA,559,Pradera,San Antonio,RP0C1813000559,PRADERA,RP0C1813,False,OCAS. CASTILLA PANAMA,SURORIENTE
Riopaila,OCAS. CASTILLA POTOCO CUP,563,Pradera,San Antonio,RP0C1813000563,PRADERA,RP0C1813,False,OCAS. CASTILLA POTOCO CUP,SURORIENTE
Riopaila,OCAS. CASTILLA TIERRA MED,566,Pradera,San Antonio,RP0C1813000566,PRADERA,RP0C1813,False,OCAS. CASTILLA TIERRA MED,SURORIENTE
Riopaila,OCAS. CASTILLA TIERRA MED,567,Pradera,San Antonio,RP0C1813000567,PRADERA,RP0C1813,False,OCAS. CASTILLA TIERRA MED,SURORIENTE
Castilla,BONANZA,060,Pradera,Bolo Hartonal,CC000300000060,PRADERA,CC000300,True,BONANZA,SURORIENTE
Castilla,BONANZA,111,Pradera,Bolo Hartonal,CC000300000111,PRADERA,CC000300,True,BONANZA,SURORIENTE
Castilla,BONANZA,112,Pradera,Bolo Hartonal,CC000300000112,PRADERA,CC000300,True,BONANZA,SURORIENTE
Castilla,BONANZA,113,Pradera,Bolo Hartonal,CC000300000113,PRADERA,CC000300,True,BONANZA,SURORIENTE
Castilla,LA FRIA,060,Pradera,Vallecito,CC000486000060,PRADERA,CC000486,True,LA FRIA,SURORIENTE
Castilla,LA FRIA,221,Pradera,Vallecito,CC000486000221,PRADERA,CC000486,True,LA FRIA,SURORIENTE
Castilla,EL CARMEN III,040,Florida,El Pedregal,CC000487000040,FLORIDA,CC000487,True,EL CARMEN III,SURORIENTE
Castilla,EL CARMEN PALESTINA,010,Candelaria,La Regina,CC000317000010,CANDELARIA,CC000317,True,EL CARMEN PALESTINA,SURORIENTE
Castilla,LA FRIA,120,Pradera,Vallecito,CC000486000120,PRADERA,CC000486,True,LA FRIA,SURORIENTE
